# Gene Family	demo_Abundance-CPM
UniRef90_C0BNR8	198.954
UniRef90_C0BNR8|unclassified	198.954
UniRef90_U2BS35	198.779
UniRef90_U2BS35|unclassified	198.779
UniRef90_I3YPA9	198.653
UniRef90_I3YPA9|unclassified	198.653
UniRef90_W4UNZ7	198.319
UniRef90_W4UNZ7|unclassified	198.319
UniRef90_D4WD13	198.282
UniRef90_D4WD13|unclassified	198.282
UniRef90_D6D5G3	198.174
UniRef90_D6D5G3|unclassified	198.174
UniRef90_J9D0J3	198.114
UniRef90_J9D0J3|unclassified	198.114
UniRef90_R5UW46	197.985
UniRef90_R5UW46|unclassified	197.985
UniRef90_W6PNY7	197.546
UniRef90_W6PNY7|unclassified	197.546
UniRef90_W6P957	197.349
UniRef90_W6P957|unclassified	197.349
UniRef90_P30899	197.335
UniRef90_P30899|unclassified	197.335
UniRef90_A0A174GWB3	197.264
UniRef90_A0A174GWB3|unclassified	197.264
UniRef90_A0A108T8E4	197.222
UniRef90_A0A108T8E4|unclassified	197.222
UniRef90_A0A174G4G3	196.971
UniRef90_A0A174G4G3|unclassified	196.971
UniRef90_R5B337	196.961
UniRef90_R5B337|unclassified	196.961
UniRef90_A0A174GZ33	196.735
UniRef90_A0A174GZ33|unclassified	196.735
UniRef90_A0A0P0M4G8	196.497
UniRef90_A0A0P0M4G8|unclassified	196.497
UniRef90_A0A139KEI3	196.409
UniRef90_A0A139KEI3|unclassified	196.409
UniRef90_R5BBR8	196.265
UniRef90_R5BBR8|unclassified	196.265
UniRef90_R5B1N2	196.113
UniRef90_R5B1N2|unclassified	196.113
UniRef90_Q89YZ2	195.937
UniRef90_Q89YZ2|unclassified	195.937
UniRef90_R5AUW3	195.931
UniRef90_R5AUW3|unclassified	195.931
UniRef90_A0A139KRM9	195.9
UniRef90_A0A139KRM9|unclassified	195.9
UniRef90_Q8A255	195.721
UniRef90_Q8A255|unclassified	195.721
UniRef90_A0A174BDH8	195.7
UniRef90_A0A174BDH8|unclassified	195.7
UniRef90_Q5LFT7	195.64
UniRef90_Q5LFT7|unclassified	195.64
UniRef90_A0A1I4UER5	195.258
UniRef90_A0A1I4UER5|unclassified	195.258
UniRef90_R5B7K6	195.141
UniRef90_R5B7K6|unclassified	195.141
UniRef90_W4P588	195.037
UniRef90_W4P588|unclassified	195.037
UniRef90_Q8A684	194.999
UniRef90_Q8A684|unclassified	194.999
UniRef90_R6XZH5	194.578
UniRef90_R6XZH5|unclassified	194.578
UniRef90_R5AW12	194.421
UniRef90_R5AW12|unclassified	194.421
UniRef90_A0A3A9BMQ1	193.921
UniRef90_A0A3A9BMQ1|unclassified	193.921
UniRef90_R5B458	193.553
UniRef90_R5B458|unclassified	193.553
UniRef90_R5AYH9	193.536
UniRef90_R5AYH9|unclassified	193.536
UniRef90_R5B8P0	193.469
UniRef90_R5B8P0|unclassified	193.469
UniRef90_Q8A9J0	193.401
UniRef90_Q8A9J0|unclassified	193.401
UniRef90_A0A1V5S1S5	193.38
UniRef90_A0A1V5S1S5|unclassified	193.38
UniRef90_R5AZJ3	193.315
UniRef90_R5AZJ3|unclassified	193.315
UniRef90_R5B8M6	193.229
UniRef90_R5B8M6|unclassified	193.229
UniRef90_R5UD32	193.004
UniRef90_R5UD32|unclassified	193.004
UniRef90_A0A173Z4L0	192.7
UniRef90_A0A173Z4L0|unclassified	192.7
UniRef90_A0A3D3YL47	192.579
UniRef90_A0A3D3YL47|unclassified	192.579
UniRef90_R5B6M9	192.488
UniRef90_R5B6M9|unclassified	192.488
UniRef90_A0A015P8T5	192.487
UniRef90_A0A015P8T5|unclassified	192.487
UniRef90_Q8A2M0	192.234
UniRef90_Q8A2M0|unclassified	192.234
UniRef90_R5AYI0	191.966
UniRef90_R5AYI0|unclassified	191.966
UniRef90_P49943	191.802
UniRef90_P49943|unclassified	191.802
UniRef90_Q8AAW1	191.687
UniRef90_Q8AAW1|unclassified	191.687
UniRef90_D4VSH2	191.671
UniRef90_D4VSH2|unclassified	191.671
UniRef90_A0A078Q8J1	191.647
UniRef90_A0A078Q8J1|unclassified	191.647
UniRef90_R5ATV9	191.632
UniRef90_R5ATV9|unclassified	191.632
UniRef90_R5B7H7	191.613
UniRef90_R5B7H7|unclassified	191.613
UniRef90_A0A174N1Q6	191.587
UniRef90_A0A174N1Q6|unclassified	191.587
UniRef90_R5AUW7	191.357
UniRef90_R5AUW7|unclassified	191.357
UniRef90_D7IXY2	191.035
UniRef90_D7IXY2|unclassified	191.035
UniRef90_D4VSH3	190.416
UniRef90_D4VSH3|unclassified	190.416
UniRef90_R5UHS9	190.222
UniRef90_R5UHS9|unclassified	190.222
UniRef90_D1K8H7	190.172
UniRef90_D1K8H7|unclassified	190.172
UniRef90_R5B9J1	190.12
UniRef90_R5B9J1|unclassified	190.12
UniRef90_R5B309	189.928
UniRef90_R5B309|unclassified	189.928
UniRef90_R5B0S9	189.757
UniRef90_R5B0S9|unclassified	189.757
UniRef90_Q8A012	189.696
UniRef90_Q8A012|unclassified	189.696
UniRef90_R5V8P2	189.305
UniRef90_R5V8P2|unclassified	189.305
UniRef90_I8XT52	189.168
UniRef90_I8XT52|unclassified	189.168
UniRef90_R5BBU5	189.135
UniRef90_R5BBU5|unclassified	189.135
UniRef90_Q5L7Z7	188.881
UniRef90_Q5L7Z7|unclassified	188.881
UniRef90_Q8A861	188.88
UniRef90_Q8A861|unclassified	188.88
UniRef90_R5UIK1	188.818
UniRef90_R5UIK1|unclassified	188.818
UniRef90_A0A3E4G4R4	188.715
UniRef90_A0A3E4G4R4|unclassified	188.715
UniRef90_Q8A245	188.087
UniRef90_Q8A245|unclassified	188.087
UniRef90_A0A396DF35	188.048
UniRef90_A0A396DF35|unclassified	188.048
UniRef90_Q89ZF2	187.947
UniRef90_Q89ZF2|unclassified	187.947
UniRef90_A0A0N7IB01	187.593
UniRef90_A0A0N7IB01|unclassified	187.593
UniRef90_R5BCP3	187.373
UniRef90_R5BCP3|unclassified	187.373
UniRef90_C9L0L0	187.163
UniRef90_C9L0L0|unclassified	187.163
UniRef90_A0A174BNF3	187.129
UniRef90_A0A174BNF3|unclassified	187.129
UniRef90_R6JCX4	186.339
UniRef90_R6JCX4|unclassified	186.339
UniRef90_J9BRN5	186.298
UniRef90_J9BRN5|unclassified	186.298
UniRef90_A0A139KBW4	185.787
UniRef90_A0A139KBW4|unclassified	185.787
UniRef90_R5B2G5	185.665
UniRef90_R5B2G5|unclassified	185.665
UniRef90_Q8A1A7	185.631
UniRef90_Q8A1A7|unclassified	185.631
UniRef90_A0A1C5N1N9	185.529
UniRef90_A0A1C5N1N9|unclassified	185.529
UniRef90_A0A174HCN0	185.453
UniRef90_A0A174HCN0|unclassified	185.453
UniRef90_A0A1C5PK91	185.408
UniRef90_A0A1C5PK91|unclassified	185.408
UniRef90_A0A174IRW7	185.358
UniRef90_A0A174IRW7|unclassified	185.358
UniRef90_R6JAK6	185.189
UniRef90_R6JAK6|unclassified	185.189
UniRef90_Q8A2E9	185.158
UniRef90_Q8A2E9|unclassified	185.158
UniRef90_Q8A7V7	185.154
UniRef90_Q8A7V7|unclassified	185.154
UniRef90_W6PB16	184.935
UniRef90_W6PB16|unclassified	184.935
UniRef90_A0A174GXQ2	184.808
UniRef90_A0A174GXQ2|unclassified	184.808
UniRef90_A0A0P0FGJ8	184.778
UniRef90_A0A0P0FGJ8|unclassified	184.778
UniRef90_A0A174J1G5	184.778
UniRef90_A0A174J1G5|unclassified	184.778
UniRef90_R5B2E7	184.739
UniRef90_R5B2E7|unclassified	184.739
UniRef90_R5B3B9	184.066
UniRef90_R5B3B9|unclassified	184.066
UniRef90_R6SZR0	183.605
UniRef90_R6SZR0|unclassified	183.605
UniRef90_R7KZ69	183.539
UniRef90_R7KZ69|unclassified	183.539
UniRef90_R5BAB6	183.205
UniRef90_R5BAB6|unclassified	183.205
UniRef90_A0A1C5ML64	182.674
UniRef90_A0A1C5ML64|unclassified	182.674
UniRef90_R5AYY4	182.374
UniRef90_R5AYY4|unclassified	182.374
UniRef90_R5AWB3	182.372
UniRef90_R5AWB3|unclassified	182.372
UniRef90_R5AUQ0	182.351
UniRef90_R5AUQ0|unclassified	182.351
UniRef90_I9UZM7	181.956
UniRef90_I9UZM7|unclassified	181.956
UniRef90_A0A0P0FDZ6	181.751
UniRef90_A0A0P0FDZ6|unclassified	181.751
UniRef90_A0A0N7IB33	181.7
UniRef90_A0A0N7IB33|unclassified	181.7
UniRef90_R6DYV2	181.255
UniRef90_R6DYV2|unclassified	181.255
UniRef90_A5ZBU3	181.135
UniRef90_A5ZBU3|unclassified	181.135
UniRef90_A0A174AG31	181.118
UniRef90_A0A174AG31|unclassified	181.118
UniRef90_R6SBW8	180.837
UniRef90_R6SBW8|unclassified	180.837
UniRef90_A0A015XFN6	180.766
UniRef90_A0A015XFN6|unclassified	180.766
UniRef90_E4M9J1	180.738
UniRef90_E4M9J1|unclassified	180.738
UniRef90_I9USF2	180.163
UniRef90_I9USF2|unclassified	180.163
UniRef90_R5AVD5	179.745
UniRef90_R5AVD5|unclassified	179.745
UniRef90_R5B1C2	179.714
UniRef90_R5B1C2|unclassified	179.714
UniRef90_A0A173ZCV0	179.676
UniRef90_A0A173ZCV0|unclassified	179.676
UniRef90_A0A0N7IAG8	179.668
UniRef90_A0A0N7IAG8|unclassified	179.668
UniRef90_R6UVD7	179.545
UniRef90_R6UVD7|unclassified	179.545
UniRef90_A0A0P0EV58	179.502
UniRef90_A0A0P0EV58|unclassified	179.502
UniRef90_R5AZE8	179.391
UniRef90_R5AZE8|unclassified	179.391
UniRef90_R5B4M0	179.15
UniRef90_R5B4M0|unclassified	179.15
UniRef90_Q8A0Y3	178.939
UniRef90_Q8A0Y3|unclassified	178.939
UniRef90_Q8A9S0	178.569
UniRef90_Q8A9S0|unclassified	178.569
UniRef90_A0A174DTS7	178.462
UniRef90_A0A174DTS7|unclassified	178.462
UniRef90_R5AVY5	178.395
UniRef90_R5AVY5|unclassified	178.395
UniRef90_A0A174FT50	178.39
UniRef90_A0A174FT50|unclassified	178.39
UniRef90_A0A149NIV9	178.294
UniRef90_A0A149NIV9|unclassified	178.294
UniRef90_Q8A2I1	178.122
UniRef90_Q8A2I1|unclassified	178.122
UniRef90_R5AYQ7	178.052
UniRef90_R5AYQ7|unclassified	178.052
UniRef90_C3QMY6	178.015
UniRef90_C3QMY6|unclassified	178.015
UniRef90_A0A0P0M0P4	177.96
UniRef90_A0A0P0M0P4|unclassified	177.96
UniRef90_Q8AAP9	177.782
UniRef90_Q8AAP9|unclassified	177.782
UniRef90_A0A174CMI5	177.605
UniRef90_A0A174CMI5|unclassified	177.605
UniRef90_A0A139K753	177.451
UniRef90_A0A139K753|unclassified	177.451
UniRef90_R5B1Y6	177.258
UniRef90_R5B1Y6|unclassified	177.258
UniRef90_R5B855	177.203
UniRef90_R5B855|unclassified	177.203
UniRef90_A0A1Y4VNS3	177.119
UniRef90_A0A1Y4VNS3|unclassified	177.119
UniRef90_A0A174ISL4	177.017
UniRef90_A0A174ISL4|unclassified	177.017
UniRef90_R5UFS2	177.008
UniRef90_R5UFS2|unclassified	177.008
UniRef90_D6D2R8	176.992
UniRef90_D6D2R8|unclassified	176.992
UniRef90_Q64MP7	176.851
UniRef90_Q64MP7|unclassified	176.851
UniRef90_Q8A1E8	176.552
UniRef90_Q8A1E8|unclassified	176.552
UniRef90_Q8A7Z5	176.188
UniRef90_Q8A7Z5|unclassified	176.188
UniRef90_R5UNT0	176.155
UniRef90_R5UNT0|unclassified	176.155
UniRef90_A0A2G6R2T0	175.743
UniRef90_A0A2G6R2T0|unclassified	175.743
UniRef90_A0A1C7H2T5	175.403
UniRef90_A0A1C7H2T5|unclassified	175.403
UniRef90_A0A0P0GTV9	175.155
UniRef90_A0A0P0GTV9|unclassified	175.155
UniRef90_A0A1G4G807	174.622
UniRef90_A0A1G4G807|unclassified	174.622
UniRef90_F3ZSN8	174.352
UniRef90_F3ZSN8|unclassified	174.352
UniRef90_A0A143XGB1	174.317
UniRef90_A0A143XGB1|unclassified	174.317
UniRef90_A0A316MP26	174.245
UniRef90_A0A316MP26|unclassified	174.245
UniRef90_R5AYX6	173.969
UniRef90_R5AYX6|unclassified	173.969
UniRef90_A0A173VH24	173.67
UniRef90_A0A173VH24|unclassified	173.67
UniRef90_A0A174HAF6	173.383
UniRef90_A0A174HAF6|unclassified	173.383
UniRef90_R5AUE5	173.339
UniRef90_R5AUE5|unclassified	173.339
UniRef90_Q8A5G4	173.167
UniRef90_Q8A5G4|unclassified	173.167
UniRef90_D1JRE4	173.051
UniRef90_D1JRE4|unclassified	173.051
UniRef90_R5AWS4	172.989
UniRef90_R5AWS4|unclassified	172.989
UniRef90_A0A174ARL7	172.961
UniRef90_A0A174ARL7|unclassified	172.961
UniRef90_R5B633	172.834
UniRef90_R5B633|unclassified	172.834
UniRef90_A0A396DXZ4	172.449
UniRef90_A0A396DXZ4|unclassified	172.449
UniRef90_A0A395VVA6	172.145
UniRef90_A0A395VVA6|unclassified	172.145
UniRef90_A0A1Y4AQ61	171.78
UniRef90_A0A1Y4AQ61|unclassified	171.78
UniRef90_R5AZ37	171.228
UniRef90_R5AZ37|unclassified	171.228
UniRef90_E4MC06	171.081
UniRef90_E4MC06|unclassified	171.081
UniRef90_K1SRL9	171.01
UniRef90_K1SRL9|unclassified	171.01
UniRef90_R5BAG7	170.678
UniRef90_R5BAG7|unclassified	170.678
UniRef90_C3QH15	170.64
UniRef90_C3QH15|unclassified	170.64
UniRef90_W6PBZ5	170.589
UniRef90_W6PBZ5|unclassified	170.589
UniRef90_E4MF29	170.563
UniRef90_E4MF29|unclassified	170.563
UniRef90_U6RFM9	170.471
UniRef90_U6RFM9|unclassified	170.471
UniRef90_R5AWB5	169.925
UniRef90_R5AWB5|unclassified	169.925
UniRef90_R5B7R1	169.876
UniRef90_R5B7R1|unclassified	169.876
UniRef90_Q8A0B5	169.796
UniRef90_Q8A0B5|unclassified	169.796
UniRef90_F0R0W4	169.615
UniRef90_F0R0W4|unclassified	169.615
UniRef90_Q8A753	169.416
UniRef90_Q8A753|unclassified	169.416
UniRef90_A0A1V6ERX1	169.105
UniRef90_A0A1V6ERX1|unclassified	169.105
UniRef90_R5UGR7	169.098
UniRef90_R5UGR7|unclassified	169.098
UniRef90_R5AUZ5	169.021
UniRef90_R5AUZ5|unclassified	169.021
UniRef90_R6VLN4	168.971
UniRef90_R6VLN4|unclassified	168.971
UniRef90_A0A0K2J587	168.916
UniRef90_A0A0K2J587|unclassified	168.916
UniRef90_Q8A018	168.9
UniRef90_Q8A018|unclassified	168.9
UniRef90_A0A173Z243	168.631
UniRef90_A0A173Z243|unclassified	168.631
UniRef90_A0A174DQ87	168.384
UniRef90_A0A174DQ87|unclassified	168.384
UniRef90_A0A396DYQ3	168.277
UniRef90_A0A396DYQ3|unclassified	168.277
UniRef90_A0A149N4Z7	167.886
UniRef90_A0A149N4Z7|unclassified	167.886
UniRef90_Q8A5V6	167.749
UniRef90_Q8A5V6|unclassified	167.749
UniRef90_A0A1Y4PDE4	167.722
UniRef90_A0A1Y4PDE4|unclassified	167.722
UniRef90_A6L1I4	167.576
UniRef90_A6L1I4|unclassified	167.576
UniRef90_R5V0Q3	166.83
UniRef90_R5V0Q3|unclassified	166.83
UniRef90_F3PU20	166.72
UniRef90_F3PU20|unclassified	166.72
UniRef90_A0A0P0LI34	166.415
UniRef90_A0A0P0LI34|unclassified	166.415
UniRef90_D4VNI0	166.284
UniRef90_D4VNI0|unclassified	166.284
UniRef90_W6PCU7	166.188
UniRef90_W6PCU7|unclassified	166.188
UniRef90_E4MEC3	166.14
UniRef90_E4MEC3|unclassified	166.14
UniRef90_A0A173UX98	165.981
UniRef90_A0A173UX98|unclassified	165.981
UniRef90_Q8A0V3	165.937
UniRef90_Q8A0V3|unclassified	165.937
UniRef90_I3YQE2	165.72
UniRef90_I3YQE2|unclassified	165.72
UniRef90_D4IKX4	165.617
UniRef90_D4IKX4|unclassified	165.617
UniRef90_R5U8R4	165.501
UniRef90_R5U8R4|unclassified	165.501
UniRef90_A0A120A0V4	165.436
UniRef90_A0A120A0V4|unclassified	165.436
UniRef90_A0A015PBY8	165.307
UniRef90_A0A015PBY8|unclassified	165.307
UniRef90_R5B1S5	165.246
UniRef90_R5B1S5|unclassified	165.246
UniRef90_Q8A1A0	165.184
UniRef90_Q8A1A0|unclassified	165.184
UniRef90_C3QCV2	165.115
UniRef90_C3QCV2|unclassified	165.115
UniRef90_Q59219	164.997
UniRef90_Q59219|unclassified	164.997
UniRef90_A0A0P0G2Z9	164.763
UniRef90_A0A0P0G2Z9|unclassified	164.763
UniRef90_D6D4J1	164.352
UniRef90_D6D4J1|unclassified	164.352
UniRef90_R5AZZ3	164.346
UniRef90_R5AZZ3|unclassified	164.346
UniRef90_A0A174HL81	164.27
UniRef90_A0A174HL81|unclassified	164.27
UniRef90_F3ZT34	164.255
UniRef90_F3ZT34|unclassified	164.255
UniRef90_R5UMK4	164.252
UniRef90_R5UMK4|unclassified	164.252
UniRef90_R5B302	164.161
UniRef90_R5B302|unclassified	164.161
UniRef90_Q8A7U2	163.872
UniRef90_Q8A7U2|unclassified	163.872
UniRef90_D4VH49	163.669
UniRef90_D4VH49|unclassified	163.669
UniRef90_R6S742	163.546
UniRef90_R6S742|unclassified	163.546
UniRef90_A0A1L5KX81	163.486
UniRef90_A0A1L5KX81|unclassified	163.486
UniRef90_R5B0C4	163.079
UniRef90_R5B0C4|unclassified	163.079
UniRef90_R5B3F6	163.065
UniRef90_R5B3F6|unclassified	163.065
UniRef90_R5UL56	162.958
UniRef90_R5UL56|unclassified	162.958
UniRef90_A0A174NK37	162.897
UniRef90_A0A174NK37|unclassified	162.897
UniRef90_A0A139LHG6	162.519
UniRef90_A0A139LHG6|unclassified	162.519
UniRef90_Q8A337	162.355
UniRef90_Q8A337|unclassified	162.355
UniRef90_A0A1M5ATH6	161.853
UniRef90_A0A1M5ATH6|unclassified	161.853
UniRef90_R5B5E6	161.175
UniRef90_R5B5E6|unclassified	161.175
UniRef90_Q8A1F3	160.419
UniRef90_Q8A1F3|unclassified	160.419
UniRef90_R5AY45	160.354
UniRef90_R5AY45|unclassified	160.354
UniRef90_R5B054	160.277
UniRef90_R5B054|unclassified	160.277
UniRef90_A0A174EFU7	160.214
UniRef90_A0A174EFU7|unclassified	160.214
UniRef90_C9KVB5	160.14
UniRef90_C9KVB5|unclassified	160.14
UniRef90_A0A0P0EV72	159.969
UniRef90_A0A0P0EV72|unclassified	159.969
UniRef90_A0A0P0M132	159.374
UniRef90_A0A0P0M132|unclassified	159.374
UniRef90_A0A0K6C0P9	159.259
UniRef90_A0A0K6C0P9|unclassified	159.259
UniRef90_R5B4D6	159.037
UniRef90_R5B4D6|unclassified	159.037
UniRef90_R5BA08	158.911
UniRef90_R5BA08|unclassified	158.911
UniRef90_R5AY34	158.896
UniRef90_R5AY34|unclassified	158.896
UniRef90_E4ME94	158.894
UniRef90_E4ME94|unclassified	158.894
UniRef90_A0A0P0FK54	158.694
UniRef90_A0A0P0FK54|unclassified	158.694
UniRef90_R5K566	158.559
UniRef90_R5K566|unclassified	158.559
UniRef90_A0A139KGY7	158.506
UniRef90_A0A139KGY7|unclassified	158.506
UniRef90_I3YLI6	158.217
UniRef90_I3YLI6|unclassified	158.217
UniRef90_A0A139K1A0	158.127
UniRef90_A0A139K1A0|unclassified	158.127
UniRef90_Q5LGW9	157.861
UniRef90_Q5LGW9|unclassified	157.861
UniRef90_Q5LJ70	157.716
UniRef90_Q5LJ70|unclassified	157.716
UniRef90_A0A1C7H0E2	157.427
UniRef90_A0A1C7H0E2|unclassified	157.427
UniRef90_Q8AAD2	157.362
UniRef90_Q8AAD2|unclassified	157.362
UniRef90_R5AWF1	157.201
UniRef90_R5AWF1|unclassified	157.201
UniRef90_R5UEZ6	157.09
UniRef90_R5UEZ6|unclassified	157.09
UniRef90_A0A015PAY5	156.897
UniRef90_A0A015PAY5|unclassified	156.897
UniRef90_W4PS51	156.775
UniRef90_W4PS51|unclassified	156.775
UniRef90_Q5L9Q6	156.475
UniRef90_Q5L9Q6|unclassified	156.475
UniRef90_E4M8T5	156.385
UniRef90_E4M8T5|unclassified	156.385
UniRef90_U5CQN6	156.366
UniRef90_U5CQN6|unclassified	156.366
UniRef90_R5AX59	155.989
UniRef90_R5AX59|unclassified	155.989
UniRef90_A0A173ZBD4	155.962
UniRef90_A0A173ZBD4|unclassified	155.962
UniRef90_R5AZA5	155.869
UniRef90_R5AZA5|unclassified	155.869
UniRef90_A0A173WQU7	155.697
UniRef90_A0A173WQU7|unclassified	155.697
UniRef90_A0A174LX52	155.642
UniRef90_A0A174LX52|unclassified	155.642
UniRef90_A0A174U831	155.625
UniRef90_A0A174U831|unclassified	155.625
UniRef90_R5AY61	155.585
UniRef90_R5AY61|unclassified	155.585
UniRef90_I3YMT0	155.169
UniRef90_I3YMT0|unclassified	155.169
UniRef90_K1S1F9	155.125
UniRef90_K1S1F9|unclassified	155.125
UniRef90_A0A2M9V1Y4	154.851
UniRef90_A0A2M9V1Y4|unclassified	154.851
UniRef90_A0A173WXU0	154.723
UniRef90_A0A173WXU0|unclassified	154.723
UniRef90_U5Q305	154.555
UniRef90_U5Q305|unclassified	154.555
UniRef90_A0A0K6BZ79	154.501
UniRef90_A0A0K6BZ79|unclassified	154.501
UniRef90_A0A3C1Y9E8	154.382
UniRef90_A0A3C1Y9E8|unclassified	154.382
UniRef90_W4UN63	154.046
UniRef90_W4UN63|unclassified	154.046
UniRef90_C6IKA3	153.817
UniRef90_C6IKA3|unclassified	153.817
UniRef90_R6S6R8	153.726
UniRef90_R6S6R8|unclassified	153.726
UniRef90_E4MBY9	153.702
UniRef90_E4MBY9|unclassified	153.702
UniRef90_A0A0N7IB24	153.675
UniRef90_A0A0N7IB24|unclassified	153.675
UniRef90_A0A174DKL7	153.554
UniRef90_A0A174DKL7|unclassified	153.554
UniRef90_A0A174CIL9	153.526
UniRef90_A0A174CIL9|unclassified	153.526
UniRef90_W4PES6	153.28
UniRef90_W4PES6|unclassified	153.28
UniRef90_Q8A997	153.059
UniRef90_Q8A997|unclassified	153.059
UniRef90_F7LHJ1	152.482
UniRef90_F7LHJ1|unclassified	152.482
UniRef90_R6L3M5	152.385
UniRef90_R6L3M5|unclassified	152.385
UniRef90_D6D290	152.217
UniRef90_D6D290|unclassified	152.217
UniRef90_Q8A2B2	151.985
UniRef90_Q8A2B2|unclassified	151.985
UniRef90_R5B850	151.977
UniRef90_R5B850|unclassified	151.977
UniRef90_R5V0N9	151.639
UniRef90_R5V0N9|unclassified	151.639
UniRef90_D4WHA9	151.327
UniRef90_D4WHA9|unclassified	151.327
UniRef90_C3QGE3	151.052
UniRef90_C3QGE3|unclassified	151.052
UniRef90_Q8ABA9	150.824
UniRef90_Q8ABA9|unclassified	150.824
UniRef90_R6L4N4	150.541
UniRef90_R6L4N4|unclassified	150.541
UniRef90_E4MCI0	150.386
UniRef90_E4MCI0|unclassified	150.386
UniRef90_R5AZN7	150.114
UniRef90_R5AZN7|unclassified	150.114
UniRef90_R6FEH6	150.096
UniRef90_R6FEH6|unclassified	150.096
UniRef90_A0A125MH14	149.999
UniRef90_A0A125MH14|unclassified	149.999
UniRef90_A0A174RWZ0	149.933
UniRef90_A0A174RWZ0|unclassified	149.933
UniRef90_A0A374W998	149.487
UniRef90_A0A374W998|unclassified	149.487
UniRef90_E4M839	149.23
UniRef90_E4M839|unclassified	149.23
UniRef90_A0A173Z0X7	149.034
UniRef90_A0A173Z0X7|unclassified	149.034
UniRef90_R6SVT9	148.707
UniRef90_R6SVT9|unclassified	148.707
UniRef90_R5B7W1	148.707
UniRef90_R5B7W1|unclassified	148.707
UniRef90_W6PNY1	148.506
UniRef90_W6PNY1|unclassified	148.506
UniRef90_D4WCN5	148.475
UniRef90_D4WCN5|unclassified	148.475
UniRef90_R5UFL6	148.295
UniRef90_R5UFL6|unclassified	148.295
UniRef90_A0A0P0F3R2	148.282
UniRef90_A0A0P0F3R2|unclassified	148.282
UniRef90_R6DH93	148.268
UniRef90_R6DH93|unclassified	148.268
UniRef90_F3PJG6	147.894
UniRef90_F3PJG6|unclassified	147.894
UniRef90_Q8A9S8	147.868
UniRef90_Q8A9S8|unclassified	147.868
UniRef90_A0A174XCD2	147.695
UniRef90_A0A174XCD2|unclassified	147.695
UniRef90_A0A174LXT4	147.633
UniRef90_A0A174LXT4|unclassified	147.633
UniRef90_R6JND5	147.617
UniRef90_R6JND5|unclassified	147.617
UniRef90_A0A174U3T9	147.349
UniRef90_A0A174U3T9|unclassified	147.349
UniRef90_A0A3D4XHZ6	147.247
UniRef90_A0A3D4XHZ6|unclassified	147.247
UniRef90_A0A173YLF1	147.02
UniRef90_A0A173YLF1|unclassified	147.02
UniRef90_Q5LGN1	146.971
UniRef90_Q5LGN1|unclassified	146.971
UniRef90_A0A175AEW2	146.922
UniRef90_A0A175AEW2|unclassified	146.922
UniRef90_R6KB36	146.849
UniRef90_R6KB36|unclassified	146.849
UniRef90_K1UD81	146.719
UniRef90_K1UD81|unclassified	146.719
UniRef90_D4WLU3	146.566
UniRef90_D4WLU3|unclassified	146.566
UniRef90_R5BA67	146.507
UniRef90_R5BA67|unclassified	146.507
UniRef90_I3YIG5	146.465
UniRef90_I3YIG5|unclassified	146.465
UniRef90_R6DPV0	146.455
UniRef90_R6DPV0|unclassified	146.455
UniRef90_A0A1C7H8B3	146.393
UniRef90_A0A1C7H8B3|unclassified	146.393
UniRef90_A0A1C5P2U4	146.251
UniRef90_A0A1C5P2U4|unclassified	146.251
UniRef90_A0A173ZMG4	146.237
UniRef90_A0A173ZMG4|unclassified	146.237
UniRef90_A0A174J6W7	146.199
UniRef90_A0A174J6W7|unclassified	146.199
UniRef90_R5UMH7	146.052
UniRef90_R5UMH7|unclassified	146.052
UniRef90_Q8A9C1	145.94
UniRef90_Q8A9C1|unclassified	145.94
UniRef90_A0A0N7I9L9	145.934
UniRef90_A0A0N7I9L9|unclassified	145.934
UniRef90_A0A3B8QYE1	145.929
UniRef90_A0A3B8QYE1|unclassified	145.929
UniRef90_K5BRS5	145.811
UniRef90_K5BRS5|unclassified	145.811
UniRef90_R5B5A2	145.586
UniRef90_R5B5A2|unclassified	145.586
UniRef90_A0A174GYK6	145.422
UniRef90_A0A174GYK6|unclassified	145.422
UniRef90_A0A108T7T3	145.18
UniRef90_A0A108T7T3|unclassified	145.18
UniRef90_I3YJY1	145.124
UniRef90_I3YJY1|unclassified	145.124
UniRef90_D0TL61	144.901
UniRef90_D0TL61|unclassified	144.901
UniRef90_A0A0K6BP95	144.878
UniRef90_A0A0K6BP95|unclassified	144.878
UniRef90_R5IYZ6	144.74
UniRef90_R5IYZ6|unclassified	144.74
UniRef90_E6K571	144.533
UniRef90_E6K571|unclassified	144.533
UniRef90_A0A0N7IFP4	144.485
UniRef90_A0A0N7IFP4|unclassified	144.485
UniRef90_A0A174DUI1	144.476
UniRef90_A0A174DUI1|unclassified	144.476
UniRef90_R7J4U4	144.382
UniRef90_R7J4U4|unclassified	144.382
UniRef90_A0A3E5BWP6	143.89
UniRef90_A0A3E5BWP6|unclassified	143.89
UniRef90_A0A174BF57	143.669
UniRef90_A0A174BF57|unclassified	143.669
UniRef90_R5B7T6	143.441
UniRef90_R5B7T6|unclassified	143.441
UniRef90_R5AXK3	143.215
UniRef90_R5AXK3|unclassified	143.215
UniRef90_R7KST8	143.212
UniRef90_R7KST8|unclassified	143.212
UniRef90_Q8A1D5	143.186
UniRef90_Q8A1D5|unclassified	143.186
UniRef90_A0A174JYN4	143.127
UniRef90_A0A174JYN4|unclassified	143.127
UniRef90_A0A0P0ERU6	142.77
